decision_id,customer_id,order_id,prediction_time,customer_tenure_days,prior_checkout_count,prior_success_count,prior_failure_count,prior_success_rate,prior_upi_count,prior_credit_card_count,prior_debit_card_count,prior_netbanking_count,available_upi,available_credit_card,available_debit_card,available_netbanking,current_amount_minor,amount_ratio,current_method,failure_category,attempt_count,observed_rail_health,contact_consent,customer_active,treatment,action_type,target_method,discount_percent,behavior_policy_probability,recovered,final_attempt_count,final_payment_status
D0009948,C038982,C038982_O0004,2026-04-16T18:27:58.210648+00:00,409,3,3,0,1.0,3,0,0,0,1,1,1,0,43820,0.9114166268017222,UPI,INSUFFICIENT_FUNDS,1,0.9261447294765545,1,0,NUDGE,NUDGE,,,0.19810598523280998,0,2,FAILED
D0009949,C038985,C038985_O0002,2026-04-05T12:47:35.338216+00:00,192,1,1,0,1.0,1,0,0,0,1,1,1,0,428136,0.8921247077552688,UPI,ISSUER_DECLINED,1,1.0,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.15465418772283265,1,2,CAPTURED
D0009950,C038986,C038986_O0007,2025-08-03T05:04:26.552898+00:00,544,6,6,0,1.0,3,3,0,0,1,1,1,1,138666,0.666551301463696,UPI,TECHNICAL_FAILURE,1,0.8217949715224326,1,0,NUDGE,NUDGE,,,0.1541793423515592,1,2,CAPTURED
D0009951,C038987,C038987_O0002,2026-08-15T18:16:31.448886+00:00,62,1,1,0,1.0,0,0,1,0,1,0,1,1,140320,0.909709751243136,UPI,USER_CANCELLED,1,0.7168939423839557,0,1,OFFER_10,APPROVED_OFFER,,10.0,0.07872969828320453,0,1,FAILED
D0009952,C038991,C038991_O0008,2026-07-14T00:58:35.807687+00:00,337,7,7,0,1.0,2,5,0,0,1,1,1,1,120549,1.011257728153548,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.07153857616495267,1,2,CAPTURED
D0009953,C038992,C038992_O0001,2026-04-16T09:08:10.502297+00:00,191,0,0,0,0.0,0,0,0,0,1,1,0,1,333905,1.1774382374306207,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.929668446433962,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.27614392971938817,0,1,FAILED
D0009954,C038993,C038993_O0004,2026-03-26T01:51:41.887276+00:00,413,3,3,0,1.0,3,0,0,0,1,0,0,0,75297,1.0680880037448401,UPI,AUTHENTICATION_FAILURE,1,0.9681430478255413,1,0,NUDGE,NUDGE,,,0.2956408495131568,1,2,CAPTURED
D0009955,C039000,C039000_O0004,2025-12-08T12:04:35.949449+00:00,440,3,3,0,1.0,3,0,0,0,1,1,1,1,204100,0.9141439250410939,UPI,USER_CANCELLED,1,0.9691826512070705,0,0,OFFER_5,APPROVED_OFFER,,5.0,0.10839257916019165,1,2,CAPTURED
D0009956,C039012,C039012_O0002,2026-06-30T11:16:57.351216+00:00,276,1,1,0,1.0,0,1,0,0,1,1,1,1,759957,0.7279637223657478,CREDIT_CARD,ISSUER_DECLINED,1,0.9925460131626997,1,0,NO_ACTION,NO_ACTION,,,0.23820550162059223,1,2,CAPTURED
D0009957,C039016,C039016_O0008,2026-08-04T23:44:29.158483+00:00,137,7,7,0,1.0,6,0,1,0,1,0,1,1,175960,1.0534003831417624,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6931016124327309,1,3,CAPTURED
D0009958,C039020,C039020_O0004,2026-06-21T02:44:57.172146+00:00,259,3,3,0,1.0,3,0,0,0,1,1,0,1,100953,1.0195213088264996,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.18803981295913363,1,2,CAPTURED
D0009959,C039024,C039024_O0002,2026-07-09T18:07:57.979205+00:00,124,1,1,0,1.0,0,1,0,0,1,1,1,1,59226,0.7908927021432863,UPI,USER_CANCELLED,1,0.9569833823545467,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.11284002174725555,0,1,FAILED
D0009960,C039044,C039044_O0002,2025-05-16T00:11:45.793933+00:00,545,1,1,0,1.0,0,1,0,0,1,1,1,0,137210,1.120941783899482,UPI,INSUFFICIENT_FUNDS,1,0.9001197105783643,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.06571837001832392,1,4,CAPTURED
D0009961,C039052,C039052_O0003,2026-01-01T16:00:14.877707+00:00,680,2,2,0,1.0,2,0,0,0,1,0,1,1,119759,0.8110895890336738,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.8621253365803324,0,1,NO_ACTION,NO_ACTION,,,0.6811190458341649,1,2,CAPTURED
D0009962,C039052,C039052_O0004,2026-05-13T01:21:34.557630+00:00,680,3,3,0,1.0,2,0,1,0,1,0,1,1,136606,0.9251889578197383,UPI,INSUFFICIENT_FUNDS,1,0.8021054159577268,0,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.3062480458160739,1,2,CAPTURED
D0009963,C039055,C039055_O0008,2025-07-26T09:40:35.944868+00:00,797,7,7,0,1.0,5,0,2,0,1,0,1,1,531014,1.5730112744313907,UPI,USER_CANCELLED,1,0.7464636256337122,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1793162850732828,0,1,FAILED
D0009964,C039055,C039055_O0013,2026-03-20T19:55:39.675248+00:00,797,12,11,1,0.9166666666666666,9,0,3,0,1,0,1,1,239672,0.7099751761074478,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,NUDGE,NUDGE,,,0.24016566553233942,1,2,CAPTURED
D0009965,C039070,C039070_O0002,2025-08-23T08:15:03.116329+00:00,500,1,1,0,1.0,1,0,0,0,1,0,1,0,273386,1.185860899287753,UPI,INSUFFICIENT_FUNDS,1,0.8527902952957931,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.0848896846677367,0,2,FAILED
D0009966,C039072,C039072_O0005,2026-05-22T09:53:51.867896+00:00,554,4,4,0,1.0,4,0,0,0,1,0,1,0,142986,0.9011249409169686,UPI,USER_CANCELLED,1,1.0,1,0,NUDGE,NUDGE,,,0.34154715377892464,0,1,FAILED
D0009967,C039078,C039078_O0004,2026-07-09T02:47:34.170154+00:00,147,3,3,0,1.0,2,0,1,0,1,0,1,1,273341,0.9172024320841834,UPI,AUTHENTICATION_FAILURE,1,1.0,0,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.11017615369860123,1,2,CAPTURED
D0009968,C039079,C039079_O0002,2026-08-20T05:42:02.506263+00:00,175,1,1,0,1.0,1,0,0,0,1,1,1,1,154843,1.3350951465351486,DEBIT_CARD,ISSUER_DECLINED,1,0.8829244578395694,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.15083197813726343,1,2,CAPTURED
D0009969,C039090,C039090_O0002,2026-06-27T20:30:56.309794+00:00,128,1,1,0,1.0,1,0,0,0,1,1,1,0,96030,0.993955327385265,UPI,USER_CANCELLED,1,0.8288087334205736,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,3,CAPTURED
D0009970,C039092,C039092_O0002,2024-11-17T18:02:19.295062+00:00,796,1,1,0,1.0,1,0,0,0,1,0,1,1,257925,1.3972026153704475,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.28950684648297037,1,3,CAPTURED
D0009971,C039094,C039094_O0006,2025-09-07T01:01:23.471779+00:00,610,5,5,0,1.0,1,2,1,1,1,1,1,1,89643,0.9869424963392749,CREDIT_CARD,USER_CANCELLED,1,0.9237068926859635,0,1,NO_ACTION,NO_ACTION,,,0.41683344325239097,0,1,FAILED
D0009972,C039099,C039099_O0005,2025-07-31T11:13:16.407675+00:00,821,4,4,0,1.0,3,0,1,0,1,0,1,1,353811,1.0258989384682744,UPI,TECHNICAL_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.27500445120246564,1,2,CAPTURED
D0009973,C039110,C039110_O0003,2026-03-20T01:35:09.379443+00:00,282,2,2,0,1.0,2,0,0,0,1,1,1,1,331973,1.216833994948995,CREDIT_CARD,USER_CANCELLED,1,0.9417925100995781,0,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.12933067448723412,1,2,CAPTURED
D0009974,C039112,C039112_O0002,2026-09-02T03:05:04.902910+00:00,68,1,1,0,1.0,1,0,0,0,1,0,1,0,139624,0.9279068531022383,UPI,USER_CANCELLED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.5790334925912509,1,2,CAPTURED
D0009975,C039114,C039114_O0001,2026-07-18T16:51:31.637636+00:00,66,0,0,0,0.0,0,0,0,0,1,0,1,0,104907,0.6413702030360647,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.7507589966651321,1,2,CAPTURED
D0009976,C039117,C039117_O0005,2026-05-20T18:59:19.129803+00:00,260,4,4,0,1.0,4,0,0,0,1,0,1,1,343838,1.0259900694659951,DEBIT_CARD,ISSUER_DECLINED,1,0.8535163121474129,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.14865754575045972,1,2,CAPTURED
D0009977,C039118,C039118_O0001,2026-05-19T18:08:47.888554+00:00,117,0,0,0,0.0,0,0,0,0,1,1,1,0,398210,1.2107032969705815,UPI,AUTHENTICATION_FAILURE,1,0.8810128206023525,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.08661239161821407,0,1,FAILED
D0009978,C039123,C039123_O0008,2025-12-20T17:22:51.234321+00:00,987,7,7,0,1.0,6,0,1,0,1,0,1,1,98113,0.6527029364414109,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.0784869778076884,1,2,CAPTURED
D0009979,C039129,C039129_O0002,2026-07-27T02:14:47.759620+00:00,139,1,1,0,1.0,1,0,0,0,1,1,1,1,150787,1.070238695161508,UPI,USER_CANCELLED,1,0.8817009443885275,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.13387204672606576,1,2,CAPTURED
D0009980,C039129,C039129_O0003,2026-08-11T01:40:09.323219+00:00,139,2,2,0,1.0,2,0,0,0,1,1,1,1,225196,1.5983703714218793,UPI,TECHNICAL_FAILURE,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.2080683006279225,1,2,CAPTURED
D0009981,C039130,C039130_O0001,2025-05-07T17:33:24.628759+00:00,495,0,0,0,0.0,0,0,0,0,1,1,1,1,78608,0.95561579887915,UPI,USER_CANCELLED,1,0.8926294367460933,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.09040376949153009,0,1,FAILED
D0009982,C039130,C039130_O0005,2026-01-11T05:54:36.650496+00:00,495,4,3,1,0.75,3,0,0,1,1,1,1,1,56129,0.6823447890200465,CREDIT_CARD,USER_CANCELLED,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1373528985163249,0,1,FAILED
D0009983,C039131,C039131_O0004,2025-05-13T13:18:23.849166+00:00,689,3,3,0,1.0,3,0,0,0,1,0,1,1,150596,1.0170663677069474,UPI,USER_CANCELLED,1,0.8545884793660734,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0009984,C039131,C039131_O0012,2026-04-19T02:21:04.314966+00:00,689,11,11,0,1.0,11,0,0,0,1,0,1,1,158382,1.0696499604913925,DEBIT_CARD,USER_CANCELLED,1,0.7783545992982099,1,0,NO_ACTION,NO_ACTION,,,0.260106566053381,0,1,FAILED
D0009985,C039131,C039131_O0018,2026-08-08T11:01:43.894566+00:00,689,17,16,1,0.9411764705882353,16,0,1,0,1,0,1,1,124232,0.8390142433595148,UPI,USER_CANCELLED,1,0.9676115699611595,1,0,NO_ACTION,NO_ACTION,,,0.27165573059856235,0,1,FAILED
D0009986,C039132,C039132_O0004,2025-03-05T18:22:43.347865+00:00,710,3,3,0,1.0,1,1,1,0,1,1,1,1,137984,1.129359382545282,UPI,USER_CANCELLED,1,0.9594257286411696,1,0,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.12345180650948681,0,1,FAILED
D0009987,C039137,C039137_O0001,2026-01-28T15:28:58.772544+00:00,234,0,0,0,0.0,0,0,0,0,1,0,1,1,83577,0.627846180427744,UPI,USER_CANCELLED,1,0.9806973254257197,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.15465418772283265,1,2,CAPTURED
D0009988,C039141,C039141_O0003,2026-05-01T08:44:13.290201+00:00,240,2,2,0,1.0,1,1,0,0,1,1,1,1,59355,0.8189268615736972,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,SWITCH_CREDIT_CARD,SWITCH_METHOD,CREDIT_CARD,,0.08025264345365529,0,1,FAILED
D0009989,C039144,C039144_O0005,2026-07-21T05:57:17.249434+00:00,363,4,4,0,1.0,2,0,0,2,1,0,0,1,262344,0.8034054020946898,UPI,USER_CANCELLED,1,0.908075989055187,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.20134034332936734,1,2,CAPTURED
D0009990,C039145,C039145_O0002,2026-03-09T12:47:11.375734+00:00,213,1,1,0,1.0,0,1,0,0,1,1,1,1,129452,0.6663406649405733,CREDIT_CARD,BANK_OR_PROVIDER_UNAVAILABLE,1,0.48987520747754565,0,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2616214074277532,1,2,CAPTURED
D0009991,C039146,C039146_O0002,2026-06-13T13:29:23.574367+00:00,95,1,1,0,1.0,0,0,1,0,1,0,1,1,65087,0.51196394298839,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,OFFER_5,APPROVED_OFFER,,5.0,0.07728561953568466,0,1,FAILED
D0009992,C039146,C039146_O0004,2026-07-15T01:29:27.608625+00:00,95,3,2,1,0.6666666666666666,1,0,2,0,1,0,1,1,135442,1.0653651323034325,UPI,INSUFFICIENT_FUNDS,1,0.9630853541872118,1,0,NO_ACTION,NO_ACTION,,,0.17829475420143961,0,1,FAILED
D0009993,C039148,C039148_O0003,2024-09-12T17:32:50.664557+00:00,934,2,2,0,1.0,1,0,0,1,1,0,1,1,61391,0.6211777800263077,UPI,USER_CANCELLED,1,0.8661526577138621,1,1,NO_ACTION,NO_ACTION,,,0.48072524317657317,0,1,FAILED
D0009994,C039148,C039148_O0012,2025-12-20T21:45:34.899391+00:00,934,11,10,1,0.9090909090909091,9,0,1,1,1,0,1,1,161999,1.6391682687443083,UPI,ISSUER_DECLINED,1,1.0,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.14272487371804607,1,2,CAPTURED
D0009995,C039148,C039148_O0013,2026-02-02T16:35:54.053992+00:00,934,12,11,1,0.9166666666666666,10,0,1,1,1,0,1,1,109761,1.1106040675908124,UPI,USER_CANCELLED,1,0.8282956024463424,1,0,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.13543109704088932,1,2,CAPTURED
D0009996,C039148,C039148_O0018,2026-05-22T10:08:32.262852+00:00,934,17,16,1,0.9411764705882353,15,0,1,1,1,0,1,1,143049,1.44742487099059,UPI,INSUFFICIENT_FUNDS,1,0.9891513998842872,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2646463660715892,1,2,CAPTURED
D0009997,C039150,C039150_O0005,2025-07-11T21:59:21.746963+00:00,618,4,4,0,1.0,3,0,1,0,1,0,1,1,166903,1.2126053472827667,UPI,AUTHENTICATION_FAILURE,1,1.0,0,1,NO_ACTION,NO_ACTION,,,0.6917188966961919,1,2,CAPTURED
D0009998,C039155,C039155_O0001,2025-09-18T22:00:53.288998+00:00,412,0,0,0,0.0,0,0,0,0,1,0,1,0,331388,0.606257077676528,UPI,USER_CANCELLED,1,1.0,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.10703853848777242,0,1,FAILED
D0009999,C039157,C039157_O0002,2026-02-27T23:36:39.694946+00:00,219,1,1,0,1.0,0,1,0,0,1,1,1,1,110077,1.0419419571020199,UPI,BANK_OR_PROVIDER_UNAVAILABLE,1,0.2264269240196569,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2291019858188979,1,2,CAPTURED
D0010000,C039165,C039165_O0001,2025-08-17T16:01:08.526097+00:00,431,0,0,0,0.0,0,0,0,0,1,0,1,1,178149,1.0100695684713648,NETBANKING,TECHNICAL_FAILURE,1,0.30386818776394575,1,1,SWITCH_UPI,SWITCH_METHOD,UPI,,0.3246610440760677,1,2,CAPTURED
D0010001,C039165,C039165_O0002,2025-09-16T17:55:42.865242+00:00,431,1,1,0,1.0,0,0,0,1,1,0,1,1,245260,1.390575655003884,UPI,AUTHENTICATION_FAILURE,1,0.9952475699673712,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.09352701470806324,0,1,FAILED
D0010002,C039173,C039173_O0003,2026-08-02T16:22:25.507979+00:00,181,2,2,0,1.0,1,1,0,0,1,1,1,1,97730,0.5781027251808605,UPI,TECHNICAL_FAILURE,1,0.9171057474125464,1,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.21248077382771421,1,2,CAPTURED
D0010003,C039177,C039177_O0007,2026-05-08T02:49:02.751593+00:00,983,6,6,0,1.0,4,0,1,1,1,0,1,1,265186,1.2581890989144462,UPI,AUTHENTICATION_FAILURE,1,0.7918235774961241,1,0,NO_ACTION,NO_ACTION,,,0.415096596191821,1,2,CAPTURED
D0010004,C039184,C039184_O0001,2026-03-05T21:43:35.545310+00:00,320,0,0,0,0.0,0,0,0,0,1,0,1,1,112103,0.7791423408395886,UPI,TECHNICAL_FAILURE,1,0.8666216950239067,1,1,NO_ACTION,NO_ACTION,,,0.30824082203600534,1,2,CAPTURED
D0010005,C039186,C039186_O0001,2025-04-17T23:47:10.231983+00:00,607,0,0,0,0.0,0,0,0,0,1,0,1,1,457476,1.1708987599339655,UPI,USER_CANCELLED,1,0.9380627952849437,1,1,NO_ACTION,NO_ACTION,,,0.4902688166032859,1,2,CAPTURED
D0010006,C039191,C039191_O0002,2025-09-22T06:42:32.807571+00:00,376,1,1,0,1.0,1,0,0,0,1,0,1,0,175661,0.7909308671103227,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.936840865415436,1,1,NO_ACTION,NO_ACTION,,,0.38688354239799194,0,1,FAILED
D0010007,C039194,C039194_O0005,2026-05-27T11:41:19.001288+00:00,415,4,4,0,1.0,4,0,0,0,1,0,1,0,89368,0.9569640313962329,DEBIT_CARD,BANK_OR_PROVIDER_UNAVAILABLE,1,0.1830867459132713,0,0,SWITCH_UPI,SWITCH_METHOD,UPI,,0.6120118928144526,1,2,CAPTURED
D0010008,C039194,C039194_O0007,2026-08-25T13:52:20.863050+00:00,415,6,6,0,1.0,4,0,2,0,1,0,1,0,66001,0.7067471917932903,UPI,USER_CANCELLED,1,0.9170121337066244,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.19511509326843962,1,2,CAPTURED
D0010009,C039195,C039195_O0004,2026-01-01T12:42:51.745412+00:00,432,3,3,0,1.0,2,1,0,0,1,1,1,1,110927,1.722549187073932,NETBANKING,BANK_OR_PROVIDER_UNAVAILABLE,1,0.46168475927713987,0,1,SWITCH_DEBIT_CARD,SWITCH_METHOD,DEBIT_CARD,,0.2220302007997974,1,2,CAPTURED
D0010010,C039196,C039196_O0002,2026-04-29T12:44:56.735949+00:00,167,1,1,0,1.0,1,0,0,0,1,1,1,1,75214,0.8392733602624473,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6470622390838089,0,2,FAILED
D0010011,C039196,C039196_O0004,2026-07-10T16:32:48.648442+00:00,167,3,2,1,0.6666666666666666,3,0,0,0,1,1,1,1,108426,1.209868553192439,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.8933205209288331,1,0,NO_ACTION,NO_ACTION,,,0.13993087661610515,0,2,FAILED
D0010012,C039200,C039200_O0008,2026-07-10T17:45:01.394723+00:00,802,7,7,0,1.0,2,4,1,0,1,1,1,0,111795,0.8425467453480748,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.8784824661221527,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.06814561851478307,1,2,CAPTURED
D0010013,C039206,C039206_O0005,2026-08-17T13:35:55.156235+00:00,378,4,4,0,1.0,3,1,0,0,1,1,0,1,107950,0.9629279431966175,CREDIT_CARD,ISSUER_DECLINED,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.4756465022003012,1,2,CAPTURED
D0010014,C039208,C039208_O0001,2026-04-15T14:23:18.973174+00:00,231,0,0,0,0.0,0,0,0,0,1,1,1,1,93584,0.9973994969518694,CREDIT_CARD,USER_CANCELLED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.2700968801767373,1,2,CAPTURED
D0010015,C039212,C039212_O0001,2026-05-31T06:53:06.071057+00:00,107,0,0,0,0.0,0,0,0,0,1,0,1,1,71268,1.4583776704591962,DEBIT_CARD,INSUFFICIENT_FUNDS,1,0.7543859358849986,1,1,NO_ACTION,NO_ACTION,,,0.28950684648297037,1,2,CAPTURED
D0010016,C039219,C039219_O0005,2026-03-04T13:36:18.428168+00:00,355,4,4,0,1.0,3,0,1,0,1,0,1,1,126849,0.8725400504887226,UPI,TECHNICAL_FAILURE,1,0.9188355122939755,1,0,NO_ACTION,NO_ACTION,,,0.17725235523189445,0,1,FAILED
D0010017,C039219,C039219_O0006,2026-06-16T08:39:41.943511+00:00,355,5,4,1,0.8,4,0,1,0,1,0,1,1,264077,1.8164728055633894,UPI,AUTHENTICATION_FAILURE,1,1.0,1,1,NO_ACTION,NO_ACTION,,,0.6440813304035778,1,2,CAPTURED
D0010018,C039224,C039224_O0005,2025-09-11T01:28:04.302902+00:00,457,4,4,0,1.0,3,0,1,0,1,1,1,0,393984,1.1092547701299909,CREDIT_CARD,ISSUER_DECLINED,1,0.9977174220893358,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.09015404850653111,0,1,FAILED
D0010019,C039227,C039227_O0007,2025-11-13T09:52:03.349672+00:00,405,6,6,0,1.0,5,0,1,0,1,0,1,1,134209,1.147261971927305,UPI,AUTHENTICATION_FAILURE,1,0.8655979648324488,1,1,NO_ACTION,NO_ACTION,,,0.6927970541217898,1,2,CAPTURED
D0010020,C039229,C039229_O0002,2026-07-08T18:35:05.816693+00:00,193,1,1,0,1.0,1,0,0,0,1,0,1,1,221379,0.872670293282876,UPI,AUTHENTICATION_FAILURE,1,1.0,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.06797014342490836,1,2,CAPTURED
D0010021,C039239,C039239_O0004,2026-03-17T08:35:52.979196+00:00,437,3,3,0,1.0,2,1,0,0,1,1,1,1,404035,0.8576999499010759,CREDIT_CARD,ISSUER_DECLINED,1,0.9259766241819902,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.11406130045806874,0,3,FAILED
D0010022,C039246,C039246_O0009,2024-11-11T09:07:52.173643+00:00,945,8,8,0,1.0,8,0,0,0,1,0,1,1,112972,1.0135926859685798,UPI,AUTHENTICATION_FAILURE,1,0.9678818944461637,1,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,0,1,FAILED
D0010023,C039246,C039246_O0016,2025-08-13T18:19:00.283948+00:00,945,15,14,1,0.9333333333333333,15,0,0,0,1,0,1,1,128122,1.1495195456543779,UPI,USER_CANCELLED,1,0.9972947594191344,1,0,NUDGE,NUDGE,,,0.2888723100494305,1,2,CAPTURED
D0010024,C039249,C039249_O0003,2026-04-05T12:11:17.105969+00:00,230,2,2,0,1.0,2,0,0,0,1,0,1,1,133453,0.8205574377294219,DEBIT_CARD,AUTHENTICATION_FAILURE,1,0.957577783220513,1,1,NO_ACTION,NO_ACTION,,,0.6811190458341649,1,2,CAPTURED
D0010025,C039249,C039249_O0006,2026-06-20T20:30:33.360201+00:00,230,5,5,0,1.0,4,0,1,0,1,0,1,1,125126,0.76935752627016,UPI,USER_CANCELLED,1,0.891895128048646,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.09044663070342586,1,2,CAPTURED
D0010026,C039258,C039258_O0001,2026-08-29T16:58:51.272276+00:00,163,0,0,0,0.0,0,0,0,0,1,0,1,1,162322,1.0550734811405988,UPI,AUTHENTICATION_FAILURE,1,0.8263716809005794,1,1,NO_ACTION,NO_ACTION,,,0.6948968829328752,1,2,CAPTURED
D0010027,C039266,C039266_O0001,2026-01-06T20:49:10.079391+00:00,463,0,0,0,0.0,0,0,0,0,1,1,1,1,65667,0.9439796446437813,CREDIT_CARD,INSUFFICIENT_FUNDS,1,0.972924399663285,1,1,NO_ACTION,NO_ACTION,,,0.24059679588907956,0,1,FAILED
D0010028,C039266,C039266_O0003,2026-03-03T14:03:27.551278+00:00,463,2,1,1,0.5,1,1,0,0,1,1,1,1,72681,1.044807659134035,DEBIT_CARD,ISSUER_DECLINED,1,0.48237192809512297,1,1,OFFER_10,APPROVED_OFFER,,10.0,0.06639422527505057,0,1,FAILED
D0010029,C039267,C039267_O0004,2025-06-29T15:02:30.321487+00:00,505,3,3,0,1.0,3,0,0,0,1,0,0,1,155865,1.235974212375205,UPI,TECHNICAL_FAILURE,1,0.8173583698971235,1,1,NO_ACTION,NO_ACTION,,,0.42907387310416867,1,2,CAPTURED
D0010030,C039267,C039267_O0008,2025-11-03T00:52:53.356748+00:00,505,7,7,0,1.0,7,0,0,0,1,0,0,1,110568,0.8767792430237814,UPI,USER_CANCELLED,1,1.0,1,0,NO_ACTION,NO_ACTION,,,0.3099962705824935,1,2,CAPTURED
D0010031,C039267,C039267_O0014,2026-04-20T06:54:24.737042+00:00,505,13,13,0,1.0,13,0,0,0,1,0,0,1,134691,1.0680691793476969,UPI,INSUFFICIENT_FUNDS,1,1.0,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.07294179047972657,1,2,CAPTURED
D0010032,C039267,C039267_O0017,2026-07-28T10:32:34.062542+00:00,505,16,16,0,1.0,16,0,0,0,1,0,0,1,138054,1.094737009047872,UPI,INSUFFICIENT_FUNDS,1,1.0,1,1,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.38943162776081547,0,2,FAILED
D0010033,C039298,C039298_O0007,2024-05-16T20:49:03.334608+00:00,997,6,6,0,1.0,5,0,1,0,1,0,1,1,112829,0.7469349115559792,UPI,AUTHENTICATION_FAILURE,1,0.9998937984227421,1,0,OFFER_5,APPROVED_OFFER,,5.0,0.07740707515454745,1,2,CAPTURED
D0010034,C039298,C039298_O0009,2024-07-21T16:13:57.449984+00:00,997,8,8,0,1.0,7,0,1,0,1,0,1,1,147706,0.9778227941955301,UPI,USER_CANCELLED,1,1.0,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.1311412105840939,1,4,CAPTURED
D0010035,C039301,C039301_O0008,2026-03-08T01:51:55.502843+00:00,678,7,7,0,1.0,6,0,1,0,1,0,1,1,169317,1.5372051640549815,UPI,TECHNICAL_FAILURE,1,0.9747073236454588,1,0,SWITCH_NETBANKING,SWITCH_METHOD,NETBANKING,,0.22705553088854724,0,1,FAILED
D0010036,C039315,C039315_O0002,2025-01-23T10:16:51.659809+00:00,760,1,1,0,1.0,1,0,0,0,1,0,1,0,82063,0.6568350448626108,UPI,USER_CANCELLED,1,0.9429988678022768,1,0,OFFER_10,APPROVED_OFFER,,10.0,0.09175852152536373,0,1,FAILED
